,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
6246,2020-10-02T00:00:00.000,MN,101366,,,1166.0,0.0,2112,2059.0,53.0,10.0,0.0,2020-10-03T13:39:53.719,,Agree
6247,2020-03-06T00:00:00.000,NV,1,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
6248,2020-06-29T00:00:00.000,GU,257,,,4.0,0.0,5,,,0.0,0.0,2020-06-30T15:27:33.712,Not agree,Not agree
6249,2020-01-29T00:00:00.000,WI,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6250,2020-11-09T00:00:00.000,DE,27112,25898.0,1214.0,509.0,6.0,722,635.0,87.0,4.0,0.0,2020-11-10T14:45:45.196,Agree,Agree
6251,2020-11-01T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-11-02T14:53:09.062,Agree,Agree
6252,2020-10-23T00:00:00.000,ND,36874,36874.0,0.0,935.0,0.0,448,,,8.0,0.0,2020-10-24T13:26:44.189,Agree,Not agree
6253,2020-12-13T00:00:00.000,RI,70818,,,0.0,0.0,1509,,,0.0,0.0,2020-12-14T14:36:45.302,Not agree,
6254,2020-07-02T00:00:00.000,ID,6593,6003.0,590.0,223.0,6.0,92,72.0,20.0,0.0,0.0,2020-07-03T15:01:33.762,Agree,Agree
6255,2020-10-31T00:00:00.000,NH,11084,,,200.0,59.0,483,,,1.0,0.0,2020-11-01T15:03:08.429,Not agree,Not agree
6256,2020-12-06T00:00:00.000,AZ,364276,351686.0,12590.0,5376.0,451.0,6950,6431.0,519.0,25.0,0.0,2020-12-07T14:38:33.257,Agree,Agree
6257,2020-07-03T00:00:00.000,ME,3397,3012.0,385.0,69.0,8.0,107,106.0,1.0,2.0,1.0,2020-07-04T15:30:31.943,Agree,Agree
6258,2020-02-09T00:00:00.000,IL,2,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6259,2021-03-12T00:00:00.000,MN,495208,,,1102.0,176.0,6805,6368.0,437.0,13.0,1.0,2021-03-13T15:19:19.967,,Agree
6260,2020-05-17T00:00:00.000,ND,1900,1900.0,0.0,52.0,0.0,43,,,1.0,0.0,2020-05-18T16:01:54.000,Agree,Not agree
6261,2020-11-05T00:00:00.000,WI,263571,249924.0,13647.0,6284.0,362.0,2269,2194.0,75.0,40.0,2.0,2020-11-06T15:33:41.082,Agree,Agree
6262,2021-03-26T00:00:00.000,AZ,838558,779644.0,58914.0,571.0,105.0,16898,14965.0,1933.0,24.0,-1.0,2021-03-27T14:01:18.802,Agree,Agree
6263,2021-01-18T00:00:00.000,KY,328668,261527.0,67141.0,1993.0,433.0,3167,2923.0,244.0,40.0,1.0,2021-01-19T14:37:00.036,Agree,Agree
6264,2020-10-16T00:00:00.000,IN,143495,,,2283.0,0.0,3887,3654.0,233.0,23.0,1.0,2020-10-17T14:09:18.876,Not agree,Agree
6265,2020-10-23T00:00:00.000,CA,886865,,,6141.0,0.0,17262,,,73.0,0.0,2020-10-24T13:26:44.189,Not agree,Not agree
6266,2020-07-24T00:00:00.000,CA,435334,,,9718.0,0.0,8186,,,159.0,0.0,2020-07-25T17:40:06.519,Not agree,Not agree
6267,2020-10-16T00:00:00.000,MN,119396,,,2290.0,10.0,2212,2203.0,9.0,13.0,2.0,2020-10-17T14:09:18.876,,Agree
6268,2021-03-10T00:00:00.000,MI,662572,601284.0,61288.0,2682.0,366.0,16700,15707.0,993.0,8.0,0.0,2021-03-11T15:36:21.295,Agree,Agree
6269,2021-03-24T00:00:00.000,RI,134807,,,471.0,0.0,2606,,,0.0,0.0,2021-03-25T14:25:23.209,Not agree,
6270,2020-02-13T00:00:00.000,NJ,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6271,2020-12-11T00:00:00.000,VI,1791,,,58.0,0.0,23,,,0.0,0.0,2020-12-12T14:59:37.544,,
6272,2020-04-02T00:00:00.000,CT,3824,,,267.0,,112,,,27.0,,2020-04-01T16:22:39.452,Agree,Agree
6273,2020-10-26T00:00:00.000,WI,211928,201049.0,10879.0,3011.0,128.0,1824,1788.0,36.0,11.0,1.0,2020-10-27T13:47:53.687,Agree,Agree
6274,2021-01-03T00:00:00.000,NV,231618,,,2747.0,0.0,3183,,,32.0,0.0,2021-01-04T14:55:45.964,,
6275,2021-01-10T00:00:00.000,IN,563653,,,5093.0,0.0,8985,8613.0,372.0,19.0,1.0,2021-01-11T15:01:02.286,Not agree,Agree
6276,2020-08-05T00:00:00.000,VA,95867,92244.0,3623.0,818.0,47.0,2299,2191.0,108.0,25.0,-2.0,2020-08-06T14:12:27.571,Agree,Agree
6277,2020-05-15T00:00:00.000,MN,14240,,,0.0,0.0,692,683.0,9.0,1.0,1.0,2020-05-16T15:46:44.000,,Agree
6278,2020-05-31T00:00:00.000,DE,9606,8669.0,937.0,108.0,2.0,369,345.0,24.0,3.0,0.0,2020-06-01T14:17:42.906,Agree,Agree
6279,2020-06-23T00:00:00.000,VA,59514,56956.0,2558.0,520.0,16.0,1661,1559.0,102.0,16.0,-1.0,2020-06-24T15:03:27.381,Agree,Agree
6280,2020-11-28T00:00:00.000,GU,6768,,,0.0,0.0,112,,,0.0,0.0,2020-11-29T14:49:08.286,Not agree,Not agree
6281,2020-01-29T00:00:00.000,MN,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Agree
6282,2021-01-16T00:00:00.000,ND,95864,92058.0,3806.0,150.0,16.0,1384,,,3.0,0.0,2021-01-17T15:43:14.832,Agree,Not agree
6283,2020-02-21T00:00:00.000,NE,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
6284,2020-07-12T00:00:00.000,VT,1296,,,13.0,0.0,56,,,0.0,0.0,2020-07-13T15:19:34.972,Not agree,Not agree
6285,2020-06-14T00:00:00.000,NE,16725,,,92.0,0.0,216,,,0.0,0.0,2020-06-15T14:33:03.950,Not agree,Not agree
6286,2020-07-15T00:00:00.000,RI,17640,,,153.0,0.0,987,,,3.0,0.0,2020-07-16T14:22:21.119,Not agree,
6287,2020-05-06T00:00:00.000,NJ,131932,,,1301.0,4.0,8549,8549.0,0.0,305.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
6288,2021-02-23T00:00:00.000,MN,480091,,,500.0,91.0,6502,6164.0,338.0,1.0,0.0,2021-02-24T14:56:12.713,,Agree
6289,2021-01-19T00:00:00.000,MD,332353,,,2167.0,0.0,6689,6514.0,175.0,39.0,1.0,2021-01-20T14:44:03.544,,Agree
6290,2020-12-03T00:00:00.000,NH,22925,,,593.0,148.0,544,,,7.0,0.0,2020-12-04T15:00:59.537,Not agree,Not agree
6291,2020-06-03T00:00:00.000,IL,123830,123830.0,0.0,982.0,0.0,5621,5621.0,0.0,96.0,0.0,2020-06-04T15:03:31.977,Agree,Agree
6292,2020-03-17T00:00:00.000,GU,5,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
6293,2020-08-22T00:00:00.000,AZ,197895,196318.0,1577.0,996.0,9.0,4756,4500.0,256.0,68.0,1.0,2020-08-23T14:15:28.102,Agree,Agree
6294,2020-10-29T00:00:00.000,MN,142311,,,2867.0,22.0,2472,2404.0,68.0,32.0,1.0,2020-10-30T13:37:23.555,,Agree
6295,2020-02-08T00:00:00.000,GU,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
6296,2020-10-21T00:00:00.000,ND,35052,35052.0,0.0,887.0,0.0,431,,,9.0,0.0,2020-10-22T13:34:46.095,Agree,Not agree
6297,2020-08-29T00:00:00.000,MT,7251,7251.0,0.0,188.0,0.0,104,104.0,0.0,4.0,0.0,2020-08-30T14:49:52.418,Agree,Agree
6298,2021-03-22T00:00:00.000,WY,55730,47181.0,8549.0,149.0,37.0,693,693.0,0.0,0.0,0.0,2021-03-23T14:05:18.025,Agree,Agree
6299,2020-03-06T00:00:00.000,MN,1,,,1.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Agree
6300,2020-11-21T00:00:00.000,NC,332261,314615.0,17646.0,3415.0,572.0,5005,4880.0,125.0,26.0,0.0,2020-11-22T15:02:23.399,Agree,Agree
6301,2020-06-16T00:00:00.000,VT,1130,,,2.0,0.0,55,,,0.0,0.0,2020-06-17T15:06:04.858,Not agree,Not agree
6302,2020-10-06T00:00:00.000,DC,15652,,,105.0,0.0,631,,,0.0,0.0,2020-10-07T13:45:01.309,,
6303,2020-09-18T00:00:00.000,GU,2074,,,0.0,0.0,31,,,0.0,0.0,2020-09-19T14:00:26.273,Not agree,Not agree
6304,2020-04-23T00:00:00.000,WI,5052,5052.0,0.0,207.0,0.0,257,257.0,0.0,11.0,0.0,2020-05-25T15:38:40.000,Agree,Agree
6305,2021-01-20T00:00:00.000,FSM,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2021-01-21T14:44:32.423,Agree,Agree
6306,2020-08-01T00:00:00.000,WI,58058,54002.0,4056.0,1124.0,62.0,954,947.0,7.0,13.0,0.0,2020-08-02T14:54:37.126,Agree,Agree
6307,2020-03-03T00:00:00.000,WY,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6308,2020-04-11T00:00:00.000,DC,1778,,,118.0,,47,,,9.0,,2020-04-10T16:22:39.452,,
6309,2020-07-18T00:00:00.000,MN,46204,,,734.0,0.0,1581,1541.0,40.0,3.0,0.0,2020-07-19T15:05:47.084,,Agree
6310,2020-04-27T00:00:00.000,VT,855,,,4.0,0.0,47,,,1.0,0.0,2020-05-25T15:38:40.000,Not agree,Not agree
6311,2020-04-16T00:00:00.000,DC,2350,,,153.0,,81,,,9.0,,2020-04-16T16:22:39.452,,
6312,2021-01-25T00:00:00.000,VT,11165,,,132.0,1.0,171,,,1.0,0.0,2021-01-26T14:46:01.604,Not agree,Not agree
6313,2020-02-26T00:00:00.000,MS,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6314,2020-07-03T00:00:00.000,LA,63289,,,1728.0,0.0,3278,3170.0,108.0,23.0,0.0,2020-07-04T15:30:31.943,Not agree,Agree
6315,2020-03-07T00:00:00.000,IN,1,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Agree
6316,2020-03-22T00:00:00.000,MT,34,,,7.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6317,2021-01-22T00:00:00.000,ME,36274,29472.0,6802.0,1.0,0.0,544,535.0,9.0,4.0,0.0,2021-01-23T14:50:13.435,Agree,Agree
6318,2021-01-15T00:00:00.000,NE,180910,,,779.0,0.0,1837,,,19.0,0.0,2021-01-16T14:46:10.803,Not agree,Not agree
6319,2020-05-21T00:00:00.000,MD,44424,,,893.0,0.0,2159,2045.0,114.0,0.0,0.0,2020-05-22T15:31:45.000,,Agree
6320,2020-06-11T00:00:00.000,LA,44472,,,442.0,0.0,2987,2874.0,113.0,19.0,0.0,2020-06-12T14:17:59.811,Not agree,Agree
6321,2021-01-01T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2021-01-02T14:50:51.219,Agree,Agree
6322,2021-02-17T00:00:00.000,NC,829507,728776.0,100731.0,3167.0,1152.0,10670,9482.0,1188.0,108.0,18.0,2021-02-18T14:43:57.648,Agree,Agree
6323,2021-03-18T00:00:00.000,ID,176802,142417.0,34385.0,341.0,61.0,1938,1693.0,245.0,3.0,0.0,2021-03-19T14:25:43.135,Agree,Agree
6324,2020-11-30T00:00:00.000,VA,240064,212917.0,27147.0,2228.0,566.0,4093,3750.0,343.0,31.0,4.0,2020-12-01T15:26:07.492,Agree,Agree
6325,2020-02-25T00:00:00.000,MT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6326,2020-10-12T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-10-13T13:29:38.712,Agree,Agree
6327,2020-04-23T00:00:00.000,AZ,5769,5769.0,0.0,310.0,0.0,249,249.0,0.0,20.0,0.0,2020-05-25T15:38:40.000,Agree,Agree
6328,2021-02-02T00:00:00.000,NJ,703496,629360.0,74136.0,3150.0,435.0,21584,19455.0,2129.0,71.0,0.0,2021-02-03T14:55:58.025,Agree,Agree
6329,2021-03-07T00:00:00.000,LA,433785,,,740.0,220.0,9748,9033.0,715.0,32.0,6.0,2021-03-08T14:47:36.155,Not agree,Agree
6330,2021-02-03T00:00:00.000,NE,192547,,,507.0,0.0,1931,,,0.0,0.0,2021-02-04T14:53:58.929,Not agree,Not agree
6331,2020-02-07T00:00:00.000,VT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
6332,2020-07-24T00:00:00.000,KY,25931,24615.0,1316.0,784.0,51.0,691,687.0,4.0,7.0,0.0,2020-07-25T17:40:06.519,Agree,Agree
6333,2021-01-13T00:00:00.000,WY,48289,41283.0,7006.0,217.0,50.0,522,522.0,0.0,0.0,0.0,2021-01-14T15:12:46.601,Agree,Agree
6334,2021-01-10T00:00:00.000,AZ,618546,585091.0,33455.0,11201.0,757.0,10141,9102.0,1039.0,105.0,4.0,2021-01-11T15:01:02.286,Agree,Agree
6335,2021-02-16T00:00:00.000,MT,97666,97666.0,0.0,127.0,0.0,1331,1331.0,0.0,3.0,0.0,2021-02-17T14:51:58.706,Agree,Agree
6336,2020-05-25T00:00:00.000,NJ,155376,,,942.0,4.0,11144,11144.0,0.0,11.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
6337,2020-08-28T00:00:00.000,NV,68115,,,624.0,-8.0,1316,,,16.0,0.0,2020-08-29T13:42:50.366,,
6338,2020-07-25T00:00:00.000,MI,85622,76978.0,8644.0,550.0,113.0,6400,6149.0,251.0,0.0,2.0,2020-07-26T15:17:16.725,Agree,Agree
6339,2021-03-21T00:00:00.000,OR,161531,161531.0,0.0,211.0,0.0,2363,2363.0,0.0,1.0,0.0,2021-03-22T13:57:09.215,Agree,Agree
6340,2020-05-24T00:00:00.000,ME,2074,1858.0,216.0,61.0,7.0,78,77.0,1.0,1.0,1.0,2020-05-25T14:12:49.524,Agree,Agree
6341,2020-05-31T00:00:00.000,VI,69,,,0.0,0.0,6,,,0.0,0.0,2020-06-01T14:17:42.906,,
6342,2021-03-18T00:00:00.000,RI,132616,,,432.0,0.0,2594,,,6.0,0.0,2021-03-19T14:25:43.135,Not agree,
6343,2020-11-04T00:00:00.000,ME,7260,6417.0,843.0,183.0,7.0,150,149.0,1.0,0.0,0.0,2020-11-05T14:39:23.079,Agree,Agree
6344,2020-01-22T00:00:00.000,LA,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Agree
6345,2020-05-16T00:00:00.000,IL,92457,92457.0,0.0,2088.0,0.0,4129,4129.0,0.0,71.0,0.0,2020-05-17T15:27:46.000,Agree,Agree
6346,2020-12-25T00:00:00.000,MD,265440,,,2280.0,0.0,5680,5514.0,166.0,21.0,0.0,2020-12-26T14:34:18.488,,Agree
6347,2020-05-07T00:00:00.000,NH,2843,,,103.0,0.0,114,,,3.0,0.0,2020-05-08T21:26:08.000,Not agree,Not agree
6348,2020-10-11T00:00:00.000,ID,48066,43113.0,4953.0,365.0,22.0,507,466.0,41.0,0.0,0.0,2020-10-12T14:07:08.478,Agree,Agree
6349,2021-03-11T00:00:00.000,IL,1204409,1204409.0,0.0,1700.0,0.0,23122,20863.0,2259.0,55.0,2.0,2021-03-12T15:20:13.190,Agree,Agree
6350,2020-06-26T00:00:00.000,MS,25531,25368.0,163.0,1015.0,5.0,1035,1018.0,17.0,19.0,0.0,2020-06-27T17:51:58.649,Agree,Agree
6351,2020-01-22T00:00:00.000,ND,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Not agree
6352,2021-03-03T00:00:00.000,WI,619087,565131.0,53956.0,780.0,241.0,7069,6458.0,611.0,19.0,1.0,2021-03-04T15:08:33.824,Agree,Agree
6353,2020-07-09T00:00:00.000,NH,5973,,,21.0,0.0,387,,,1.0,0.0,2020-07-10T15:35:06.524,Not agree,Not agree
6354,2020-03-08T00:00:00.000,IL,7,,,1.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6355,2020-08-23T00:00:00.000,VI,984,,,52.0,0.0,11,,,1.0,0.0,2020-08-24T13:54:34.344,,
6356,2020-05-25T00:00:00.000,DE,9067,8133.0,934.0,258.0,934.0,337,314.0,23.0,11.0,23.0,2020-05-26T14:23:02.020,Agree,Agree
6357,2020-12-04T00:00:00.000,ME,13127,11640.0,1487.0,282.0,33.0,227,225.0,2.0,3.0,0.0,2020-12-05T14:29:17.537,Agree,Agree
6358,2020-12-28T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-12-29T14:56:32.090,Agree,Agree
6359,2021-01-05T00:00:00.000,WA,258767,,,2332.0,128.0,3541,,,59.0,0.0,2021-01-06T14:58:26.308,,
6360,2020-10-10T00:00:00.000,MI,149464,134656.0,14808.0,1648.0,126.0,7219,6891.0,328.0,19.0,4.0,2020-10-11T13:47:22.472,Agree,Agree
6361,2021-03-02T00:00:00.000,IL,1189416,1189416.0,0.0,1577.0,0.0,22803,20583.0,2220.0,44.0,-3.0,2021-03-03T15:20:17.644,Agree,Agree
6362,2021-02-25T00:00:00.000,FSM,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2021-02-26T15:02:41.950,Agree,Agree
6363,2021-03-24T00:00:00.000,GU,7794,,,5.0,0.0,134,,,0.0,0.0,2021-03-25T14:25:23.209,Not agree,Not agree
6364,2020-06-12T00:00:00.000,MD,61305,,,692.0,0.0,2926,2799.0,127.0,26.0,0.0,2020-06-13T17:46:26.029,,Agree
6365,2020-08-06T00:00:00.000,VI,522,,,21.0,0.0,9,,,0.0,0.0,2020-08-07T23:57:59.479,,
6366,2020-09-11T00:00:00.000,NV,73051,,,260.0,0.0,1474,,,10.0,0.0,2020-09-12T14:12:43.160,,
6367,2020-02-12T00:00:00.000,FSM,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6368,2020-02-20T00:00:00.000,SC,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Not agree
6369,2020-10-29T00:00:00.000,MT,30853,30853.0,0.0,887.0,0.0,337,337.0,0.0,12.0,0.0,2020-10-30T13:37:23.555,Agree,Agree
6370,2021-02-06T00:00:00.000,DE,79832,75875.0,3957.0,286.0,0.0,1202,1087.0,115.0,11.0,0.0,2021-02-07T14:46:31.377,Agree,Agree
6371,2020-04-15T00:00:00.000,VT,759,,,9.0,,30,,,1.0,,2020-04-15T16:22:39.452,Not agree,Not agree
6372,2020-10-30T00:00:00.000,MN,145465,,,3154.0,81.0,2491,2420.0,71.0,19.0,3.0,2020-10-31T13:30:31.395,,Agree
6373,2020-05-09T00:00:00.000,MO,9648,,,198.0,0.0,472,,,23.0,0.0,2020-05-10T17:26:00.000,Not agree,Not agree
6374,2020-06-10T00:00:00.000,DE,10107,9159.0,948.0,51.0,3.0,414,390.0,24.0,1.0,0.0,2020-06-11T14:48:51.509,Agree,Agree
6375,2020-09-27T00:00:00.000,VA,146593,139144.0,7449.0,449.0,39.0,3172,2962.0,210.0,13.0,2.0,2020-09-28T13:50:59.474,Agree,Agree
6376,2020-11-17T00:00:00.000,WY,24453,21047.0,3406.0,1260.0,98.0,155,155.0,0.0,11.0,0.0,2020-11-18T14:57:46.366,Agree,Agree
6377,2020-11-20T00:00:00.000,NJ,321570,,,4213.0,587.0,16712,14900.0,1812.0,23.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
6378,2020-07-04T00:00:00.000,IN,47432,,,517.0,0.0,2687,2494.0,193.0,6.0,0.0,2020-07-05T15:00:14.391,Not agree,Agree
6379,2020-05-19T00:00:00.000,AL,12376,12376.0,0.0,-211.0,-250.0,504,504.0,0.0,8.0,-2.0,2020-05-20T15:28:26.000,Agree,Agree
6380,2020-11-15T00:00:00.000,NJ,300067,,,5055.0,517.0,16566,14765.0,1801.0,18.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
6381,2020-02-25T00:00:00.000,NV,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
6382,2020-05-30T00:00:00.000,MO,12919,,,113.0,0.0,771,,,33.0,0.0,2020-05-31T10:43:00.000,Not agree,Not agree
6383,2020-04-03T00:00:00.000,WI,1916,,,186.0,,37,,,6.0,,2020-04-03T16:22:39.452,Agree,Agree
6384,2021-01-05T00:00:00.000,WI,531890,491341.0,40549.0,4019.0,616.0,5366,4979.0,387.0,97.0,2.0,2021-01-06T14:58:26.308,Agree,Agree
6385,2020-04-07T00:00:00.000,DE,928,,,145.0,,16,,,1.0,,2020-04-07T16:22:39.452,Agree,Agree
6386,2020-03-17T00:00:00.000,RI,23,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,
6387,2020-10-04T00:00:00.000,CT,58297,55862.0,2435.0,0.0,0.0,4513,3614.0,899.0,0.0,0.0,2020-10-05T13:49:47.107,Agree,Agree
6388,2020-01-22T00:00:00.000,WA,1,,,1.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
6389,2020-05-04T00:00:00.000,SC,6815,6815.0,0.0,121.0,0.0,300,,,10.0,0.0,2021-03-24T13:33:43.058,Agree,Not agree
6390,2021-03-15T00:00:00.000,OR,159788,159788.0,0.0,171.0,0.0,2324,2324.0,0.0,2.0,0.0,2021-03-16T14:12:32.574,Agree,Agree
6391,2021-01-03T00:00:00.000,WA,255396,,,8644.0,428.0,3459,,,-2.0,0.0,2021-01-04T14:55:45.964,,
6392,2020-02-25T00:00:00.000,WA,1,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
6393,2021-01-15T00:00:00.000,LA,364853,,,3705.0,1602.0,8080,7631.0,449.0,0.0,0.0,2021-01-16T14:46:10.803,Not agree,Agree
6394,2020-09-10T00:00:00.000,KY,54772,49198.0,5574.0,795.0,196.0,1035,1026.0,9.0,22.0,0.0,2020-09-11T13:51:03.398,Agree,Agree
6395,2020-11-24T00:00:00.000,KY,162838,134739.0,28099.0,2606.0,666.0,1809,1764.0,45.0,17.0,0.0,2020-11-25T14:53:15.184,Agree,Agree
6396,2020-08-21T00:00:00.000,VT,1541,,,4.0,0.0,58,,,0.0,0.0,2020-08-22T14:21:09.869,Not agree,Not agree
6397,2020-10-06T00:00:00.000,NC,221258,215477.0,5781.0,1504.0,236.0,3670,3639.0,31.0,33.0,0.0,2021-02-19T13:38:31.100,Agree,Agree
6398,2020-09-14T00:00:00.000,WI,95497,89956.0,5541.0,818.0,47.0,1218,1210.0,8.0,0.0,0.0,2020-09-15T14:03:59.985,Agree,Agree
6399,2020-02-14T00:00:00.000,VI,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
6400,2020-08-30T00:00:00.000,ME,4526,4060.0,466.0,37.0,9.0,132,131.0,1.0,0.0,0.0,2020-08-31T14:05:56.401,Agree,Agree
6401,2020-12-03T00:00:00.000,WA,172437,,,2095.0,0.0,2900,,,50.0,0.0,2020-12-04T15:00:59.537,,
6402,2021-03-14T00:00:00.000,AL,503673,394703.0,108970.0,368.0,86.0,10327,8118.0,2209.0,0.0,0.0,2021-03-15T14:03:45.324,Agree,Agree
6403,2020-03-31T00:00:00.000,KY,591,,,111.0,,18,,,7.0,,2020-03-30T16:22:39.452,Agree,Agree
6404,2020-07-07T00:00:00.000,MN,39133,,,0.0,0.0,1514,1477.0,37.0,0.0,0.0,2020-07-08T14:12:08.319,,Agree
6405,2020-07-15T00:00:00.000,KY,20677,19737.0,940.0,454.0,66.0,645,641.0,4.0,10.0,0.0,2020-07-16T14:22:21.119,Agree,Agree
6406,2020-11-14T00:00:00.000,ND,63796,63796.0,0.0,924.0,0.0,736,,,10.0,0.0,2020-11-15T15:12:13.050,Agree,Not agree
6407,2020-08-30T00:00:00.000,VI,1134,,,5.0,0.0,14,,,0.0,0.0,2020-08-31T14:05:56.401,,
6408,2020-05-10T00:00:00.000,VI,69,,,0.0,0.0,4,,,0.0,0.0,2020-05-11T21:26:08.000,,
6409,2020-08-05T00:00:00.000,OR,19978,18935.0,1043.0,279.0,1043.0,338,332.0,6.0,5.0,6.0,2020-08-06T14:12:27.571,Agree,Agree
6410,2020-03-22T00:00:00.000,WY,24,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6411,2021-02-13T00:00:00.000,VI,2524,,,0.0,0.0,25,,,0.0,0.0,2021-02-14T14:51:00.941,,
6412,2020-05-19T00:00:00.000,IL,98030,98030.0,0.0,1545.0,0.0,4379,4379.0,0.0,145.0,0.0,2020-05-20T15:28:26.000,Agree,Agree
6413,2020-05-28T00:00:00.000,DC,8492,,,86.0,0.0,453,,,8.0,0.0,2020-05-29T14:19:55.781,,
6414,2020-06-02T00:00:00.000,MT,525,525.0,0.0,2.0,0.0,17,17.0,0.0,0.0,0.0,2020-06-03T14:11:36.638,Agree,Agree
6415,2020-11-12T00:00:00.000,MD,161769,,,1869.0,0.0,4273,4124.0,149.0,12.0,0.0,2020-11-13T14:54:34.454,,Agree
6416,2020-09-29T00:00:00.000,WY,5821,4948.0,873.0,67.0,16.0,50,50.0,0.0,0.0,0.0,2020-09-30T14:17:41.349,Agree,Agree
6417,2020-10-03T00:00:00.000,WY,6365,5415.0,950.0,151.0,25.0,53,53.0,0.0,0.0,0.0,2020-10-04T13:35:23.162,Agree,Agree
6418,2020-12-11T00:00:00.000,AL,288775,237879.0,50896.0,3853.0,966.0,4086,3612.0,474.0,52.0,9.0,2020-12-12T14:59:37.544,Agree,Agree
6419,2020-02-23T00:00:00.000,VI,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
6420,2020-10-05T00:00:00.000,MN,105740,,,1914.0,0.0,2140,2087.0,53.0,7.0,0.0,2020-10-06T13:33:58.026,,Agree
6421,2020-04-01T00:00:00.000,NV,1279,,,166.0,,32,,,6.0,,2020-03-31T16:22:39.452,,
6422,2020-03-18T00:00:00.000,MO,20,,,7.0,0.0,1,,,1.0,,2020-03-26T12:22:00.000,Not agree,Not agree
6423,2020-10-07T00:00:00.000,MS,102241,93422.0,8819.0,563.0,177.0,3051,2794.0,257.0,24.0,6.0,2020-10-08T13:56:57.885,Agree,Agree
6424,2020-04-29T00:00:00.000,ND,1033,1033.0,0.0,42.0,0.0,19,,,0.0,0.0,2020-04-30T16:07:01.546,Agree,Not agree
6425,2021-02-04T00:00:00.000,IL,1137559,1137559.0,0.0,3328.0,0.0,21497,19444.0,2053.0,77.0,8.0,2021-02-05T14:54:41.938,Agree,Agree
6426,2021-03-19T00:00:00.000,RI,133039,,,423.0,0.0,2595,,,1.0,0.0,2021-03-20T14:03:21.260,Not agree,
6427,2020-09-09T00:00:00.000,WY,4151,3520.0,631.0,48.0,11.0,42,42.0,0.0,0.0,0.0,2020-09-10T14:02:53.721,Agree,Agree
6428,2020-03-14T00:00:00.000,DC,3,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
6429,2020-05-31T00:00:00.000,RI,14928,,,109.0,0.0,718,,,7.0,0.0,2020-06-01T14:17:42.906,Not agree,
6430,2020-03-08T00:00:00.000,AZ,5,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6431,2020-12-02T00:00:00.000,MT,64340,64340.0,0.0,1135.0,0.0,713,713.0,0.0,15.0,0.0,2020-12-03T15:21:08.669,Agree,Agree
